"x" "y" "res" "year"
756748.5235 4292526.4932 1 2018
756729.7025 4292506.4924 1 2018
756786.151 4292535.3662 1 2018
756832.2992 4292519.0115 1 2018
756804.6803 4292551.9226 1 2018
761431.3761 4290739.0818 0 2018
760293.9969 4290679.6584 1 2018
754241.5124 4289173.3302 1 2018
754214.7096 4289228.2153 1 2018
754261.3447 4289152.2521 1 2018
754367.556 4289197.1806 1 2018
758618.2268 4291962.8549 1 2018
758608.5174 4291943.8644 1 2018
758647.5644 4291932.3864 1 2018
758842.5264 4291854.1878 0 2018
751516.4892 4287367.5816 1 2018
751453.6328 4287406.7215 1 2018
751622.1415 4287371.7328 1 2018
736882.7754 4291867.896 1 2018
736891.2897 4291873.3006 0 2018
736882.616 4291871.2418 1 2018
736894.6126 4291879.687 1 2018
736898.3182 4291883.0052 0 2018
736888.4867 4291878.2744 0 2018
736894.6118 4291883.1162 1 2018
736902.9739 4291888.4926 1 2018
736910.2986 4291891.9313 1 2018
736860.6116 4291860.7894 1 2018
736864.8574 4291863.9704 0 2018
736873.3502 4291869.1212 1 2018
736876.9864 4291873.1785 1 2018
736886.4372 4291881.909 1 2018
736865.5391 4291869.4415 1 2018
736875.4195 4291878.7437 1 2018
736884.7438 4291886.4812 1 2018
736896.6272 4291894.6277 1 2018
736901.0134 4291897.159 0 2018
736889.5737 4291893.8172 1 2018
736892.5751 4291896.2905 1 2018
736883.2624 4291893.9635 0 2018
736881.9126 4291897.8749 0 2018
736896.943 4291905.7311 1 2018
736871.8299 4291894.5521 1 2018
736871.6883 4291900.7549 1 2018
756847.3686 4292459.0883 1 2018
756867.0929 4292434.7916 1 2018
756892.0392 4292445.536 0 2018
756892.9178 4292802.8294 0 2018
757034.1218 4289923.4601 1 2018
757264.9592 4289786.302 0 2018
758770.1824 4291834.4173 0 2018
737201.0722 4295738.3793 1 2018
737194.1184 4295740.0696 1 2018
737189.1773 4295741.3351 1 2018
737187.0555 4295737.082 1 2018
737181.0184 4295739.8559 1 2018
737175.1533 4295742.7858 1 2018
754258.2301 4289067.1924 1 2018
754388.0068 4289134.3087 1 2018
754308.7555 4289114.3489 1 2018
754254.4857 4289117.682 1 2018
754218.4841 4289111.2967 1 2018
754276.3276 4289085.881 1 2018
756940.9537 4292503.2116 1 2018
756888.9259 4292514.764 1 2018
756907.6079 4292471.3049 1 2018
756918.4328 4292450.0725 1 2018
756753.5029 4291263.9496 1 2018
756749.2137 4291360.4646 1 2018
761461.711 4290685.0063 1 2018
761540.947 4290666.725 0 2018
761590.7756 4290690.7476 0 2018
761461.9809 4290708.2829 1 2018
761553.0472 4290682.4324 0 2018
758709.7208 4291898.7051 0 2018
758730.3148 4291821.2016 0 2018
758807.6913 4291861.8923 0 2018
754256.1942 4289245.4779 1 2018
754299.0538 4289272.4189 1 2018
751587.7844 4287375.8669 1 2018
751568.294 4287339.7014 1 2018
751522.2408 4287305.975 0 2018
736847.5899 4291849.1175 1 2018
756643.8376 4291424.4406 1 2018
756661.6793 4291399.7884 1 2018
757107.0842 4289939.5007 0 2018
758574.0759 4290296.8791 1 2018
761562.8958 4290775.1005 0 2018
758848.5456 4291963.7893 0 2018
757197.0163 4289965.0337 1 2018
757994.1866 4289860.4003 1 2018
757972.3549 4289846.3547 0 2018
754530.7049 4289245.4276 1 2018
758013.283 4289880.1606 1 2018
754433.7327 4288620.9073 1 2018
754482.93 4288643.8338 0 2018
754534.9633 4288675.332 1 2018
754355.2798 4291867.4082 0 2018
757203.773 4289939.0046 1 2018
757254.829 4289910.7603 1 2018
757314.7435 4289891.0188 1 2018
757114.6225 4289959.108 1 2018
754392.6114 4291802.5813 1 2018
754408.6932 4291777.9907 1 2018
756685.0701 4291432.5595 1 2018
758528.8645 4290395.2564 0 2018
758651.2595 4290284.4515 1 2018
757201.2674 4289906.6636 1 2018
757278.7243 4289941.0692 1 2018
757282.8442 4289938.6151 0 2018
758014.8911 4289831.6001 1 2018
754502.4176 4288668.8537 1 2018
756987.383 4288210.6703 1 2018
757060.7386 4288362.2951 1 2018
757105.857 4288305.7037 1 2018
758556.0845 4290441.4814 0 2018
758518.0883 4290410.6742 0 2018
754347.1738 4287887.9019 1 2018
754372.0521 4287924.9162 1 2018
754255.3065 4287866.149 1 2018
754314.8271 4287835.7819 1 2018
754289.5464 4287775.6063 1 2018
749424.4297 4289121.7683 1 2018
754349.2149 4288643.7949 1 2018
757126.7931 4284873.2429 0 2018
754496.7873 4288804.1603 1 2018
754492.3604 4288751.9828 1 2018
754379.6674 4288714.7934 0 2018
756917.0293 4288175.5633 0 2018
756901.8787 4288092.1271 1 2018
756918.808 4288065.5551 1 2018
756925.0665 4288044.962 0 2018
757153.7054 4289937.8405 0 2018
757063.7761 4284806.1538 0 2018
754337.0996 4287956.9466 1 2018
754347.8178 4288013.1567 1 2018
754205.5645 4287840.6799 0 2018
757010.7321 4288329.2931 1 2018
757015.5176 4288274.2408 1 2018
757111.7072 4288285.9157 0 2018
757115.7294 4288170.7866 1 2018
757063.5139 4288177.8152 1 2018
757140.6058 4288180.0496 1 2018
757159.9743 4288190.152 0 2018
758455.2055 4290369.038 0 2018
758495.359 4290105.8588 0 2018
758614.9285 4290313.1117 1 2018
758058.0517 4289915.9888 1 2018
758032.8996 4289887.0732 1 2018
749389.8944 4289158.7191 0 2018
749389.5446 4289196.628 1 2018
756964.9525 4284540.7944 0 2018
757029.7021 4284667.4639 0 2018
757100.1495 4284749.9972 0 2018
757127.8437 4284731.9871 0 2018
754427.349 4288797.5714 1 2018
756976.0322 4284536.457 0 2018
756985.3049 4284512.3974 0 2018
756988.8225 4288115.9843 0 2018
756984.948 4288078.3379 0 2018
757144.8472 4288038.9987 1 2018
757053.0195 4288041.9931 1 2018
757106.8388 4288001.7845 1 2018
757030.1001 4288030.2163 1 2018
756870.8225 4289916.9432 1 2018
749424.2652 4289175.6664 1 2018
749536.526 4289140.6075 1 2018
749520.8387 4289186.7724 1 2018
753501.1857 4291003.7085 0 2018
757093.9373 4288046.784 1 2018
758454.1933 4290110.376 0 2018
757066.8504 4289753.599 1 2018
756982.354 4289910.098 1 2018
757054.4301 4289888.6905 0 2018
753597.8776 4291064.9241 0 2018
756943.4697 4284560.3821 0 2018
756928.2035 4284562.3016 0 2018
756887.5714 4284538.7331 0 2018
756898.3814 4284486.3649 0 2018
756839.7358 4284446.7876 0 2018
758615.6397 4283737.6658 1 2018
758650.8927 4283742.6109 0 2018
758624.4629 4283680.1692 0 2018
758635.6213 4283708.2783 1 2018
757033.3566 4284460.2444 1 2018
757046.7297 4284495.7405 0 2018
757031.0851 4284426.5833 1 2018
758989.0228 4283606.1181 0 2018
757088.8075 4289905.5639 1 2018
760298.2258 4290709.068 0 2018
760342.4075 4290705.2441 0 2018
758717.3603 4283793.5169 0 2018
758763.7505 4283846.1745 0 2018
753513.1819 4290941.5355 1 2018
753569.3457 4290968.3148 0 2018
753537.8636 4290997.1216 1 2018
758989.0572 4283496.5922 1 2018
759074.9419 4283420.5302 1 2018
759148.6267 4283446.1579 1 2018
758943.8715 4283433.4267 0 2018
755994.9984 4286329.2047 0 2018
755973.7326 4286380.1521 0 2018
758666.1933 4283774.1526 0 2018
758728.0998 4283702.6253 0 2018
757092.7699 4289954.7815 1 2018
760320.9132 4290709.0114 0 2018
754003.8284 4291024.4825 1 2018
754024.3963 4291015.8133 1 2018
754049.1262 4291024.9102 1 2018
757105.9877 4284334.2344 0 2018
758744.0753 4283618.3184 0 2018
757090.2822 4284422.5256 0 2018
757058.9566 4284381.6107 0 2018
757024.2574 4284244.9329 0 2018
760346.1931 4290792.7431 1 2018
760359.4553 4290825.292 0 2018
760254.8592 4290861.5066 1 2018
760232.1418 4290847.8309 1 2018
760348.3958 4290688.2858 0 2018
760359.04 4290725.9 1 2018
759042.0608 4283435.6495 0 2018
759061.4994 4283412.1039 0 2018
759101.0593 4283378.0862 0 2018
759030.3621 4283390.9488 0 2018
755970.1299 4286257.9805 0 2018
760292.5086 4290794.5885 0 2018
760358.3527 4290800.4591 0 2018
760317.358 4290859.4373 1 2018
760273.5502 4290809.0572 0 2018
756886.7211 4284364.9205 0 2018
756819.8573 4284279.6981 0 2018
758875.3742 4283859.9991 0 2018
758877.8985 4283869.7935 0 2018
758819.3174 4283830.533 0 2018
760394.616 4290781.7459 0 2018
760265.398 4290770.8194 0 2018
760267.5038 4290808.7083 0 2018
759128.9685 4283368.2417 0 2018
759167.0883 4283379.7653 0 2018
760261.6713 4290789.889 0 2018
756787.0565 4284387.3377 0 2018
756755.9785 4284378.5565 0 2018
756738.3949 4284349.1914 0 2018
757008.8578 4284308.1933 0 2018
756919.696 4284301.7755 0 2018
756939.5491 4284331.3094 1 2018
758934.1552 4283529.643 1 2018
758876.0135 4283882.7534 0 2018
759135.0344 4283474.2452 0 2018
759163.4946 4283526.3515 1 2018
759162.259 4283534.826 0 2018
755897.5866 4286280.6695 0 2018
755912.9324 4286344.8642 1 2018
755904.5468 4286377.1973 0 2018
755860.8657 4286280.2019 1 2018
755875.063 4286265.4481 1 2018
758797.982 4283832.8228 0 2018
756782.3028 4284371.9883 0 2018
756800.316 4284316.6337 0 2018
767746.4423 4285623.7107 0 2018
754505.0655 4291792.8334 0 2018
767832.879 4285238.1453 0 2018
767167.1056 4285009.1099 1 2018
755971.5895 4286431.9608 0 2018
755824.5875 4286459.379 0 2018
755924.337 4286530.4016 0 2018
755911.3201 4286514.2529 0 2018
755966.5382 4286477.0103 0 2018
768755.0267 4285049.5873 0 2018
768343.0107 4285225.1012 0 2018
770875.8374 4290697.1922 0 2018
755915.8753 4286528.9039 0 2018
755910.9432 4286534.8544 0 2018
771817.9287 4295933.9381 1 2018
767596.2834 4283220.3093 1 2018
770150.6076 4290671.6116 0 2018
770699.9933 4290077.6116 0 2018
771204.6002 4295304.7253 0 2018
754484.8299 4291867.386 0 2018
754488.4146 4291911.846 1 2018
754534.8473 4291893.907 0 2018
755712.6936 4290696.4878 0 2018
754519.1211 4291871.3085 1 2018
765417.860072 4289779.625626 0 2018
757122.8983 4287790.4287 1 2018
767618.6674 4282857.5222 1 2018
767293.2382 4283837.4999 0 2018
767507.9128 4282869.3748 0 2018
772730.9036 4293011.2172 1 2018
760068.3091 4284891.3926 1 2018
767142.9396 4282858.9255 0 2018
773413.3727 4293009.0283 0 2018
757127.2327 4287831.3472 1 2018
771916.5993 4291104.8788 1 2018
771355.3358 4290808.1434 0 2018
772993.4977 4293080.2104 0 2018
769385.1604 4286476.7329 0 2018
773135.9252 4293136.0815 1 2018
771278.265 4291856.8933 1 2018
771909.9958 4291870.181 1 2018
773150.5562 4293174.2657 0 2018
768190.7067 4283623.8596 0 2018
768148.553 4284153.9526 1 2018
768349.6994 4283605.7215 0 2018
768341.793 4283886.7371 1 2018
760025.3606 4284733.6846 1 2018
768452.6989 4284012.7032 1 2018
768954.3464 4284926.0527 0 2018
768617.5128 4284768.5425 0 2018
769712.4991 4286731.524 1 2018
769073.2644 4286138.6098 1 2018
759978.7609 4284811.4113 1 2018
760025.5619 4284824.4049 1 2018
772383.5583 4291641.205 1 2018
760031.3146 4284762.7322 1 2018
764845.7879 4301933.6947 1 2018
767377.6407 4284576.5662 0 2018
767124.9734 4284141.0716 0 2018
767366.2207 4284916.4622 1 2018
767388.9456 4284293.0401 0 2018
768483.8082 4298303.3685 1 2018
768812.1857 4298850.0714 1 2018
772408.0654 4290775.2725 0 2018
772366.1731 4290447.1516 1 2018
772180.9746 4291051.3403 1 2018
766079.1212 4283780.841 0 2018
766254.0857 4283627.6796 0 2018
769933.7707 4291875.1594 1 2018
769829.8894 4291841.094 1 2018
766392.5918 4283863.4995 0 2018
766023.3825 4284048.7396 1 2018
768299.4855 4299260.304 1 2018
773019.9032 4292719.8734 1 2018
772789.8807 4292783.9896 1 2018
770428.8079 4291599.762 1 2018
769232.9172 4291688.0995 1 2018
766154.2187 4284377.1702 1 2018
766533.8907 4284478.7328 0 2018
766827.1879 4284931.1657 0 2018
771243.6385 4296242.9229 1 2018
770044.8389 4291407.4816 1 2018
770539.4718 4291075.6171 0 2018
772538.025 4292516.2378 1 2018
774681.98787 4295981.57008 1 2018
760005.6551 4284740.6426 1 2018
759970.7654 4284797.6149 1 2018
770059.5576 4289807.6294 0 2018
770364.9497 4289988.5224 0 2018
760045.5091 4284883.0132 1 2018
760636.9079 4299761.1638 0 2018
760774.8791 4299088.7551 0 2018
771976.7527 4292443.4127 1 2018
772252.7317 4296771.7745 1 2018
772061.4468 4292032.9102 1 2018
771489.6089 4292633.8331 0 2018
741033.2923 4283959.4043 0 2018
741073.5332 4283950.2699 0 2018
767358.0344 4298049.562 1 2018
767222.1978 4298282.163 1 2018
768397.5485 4299920.4553 0 2018
769916.4777 4299550.4154 0 2018
769695.3311 4299217.7072 1 2018
741009.5958 4283965.3085 0 2018
740997.2118 4283971.6799 0 2018
741016.5961 4283967.5313 0 2018
741101.3447 4283950.1944 0 2018
760837.366 4298488.9175 1 2018
760701.4813 4298243.581 1 2018
760707.4737 4298953.1223 0 2018
759941.1063 4299495.4409 0 2018
759485.2483 4299141.2285 0 2018
772181.1523 4296369.4061 1 2018
762032.2532 4298219.8442 1 2018
762032.6699 4298254.3843 0 2018
761992.4888 4298103.5638 0 2018
761782.8188 4298585.927 0 2018
767887.2949 4298285.4107 1 2018
767162.2115 4299026.6411 1 2018
769851.5812 4298871.6645 1 2018
771758.0589 4294867.6581 1 2018
755187.0922 4298787.2981 0 2018
755111.7599 4298156.1358 0 2018
752896.5857 4286437.1423 1 2018
758781.5866 4299577.4659 0 2018
752927.3069 4286372.5357 0 2018
752881.5605 4286407.9078 0 2018
752944.2318 4286383.8897 1 2018
753239.2286 4286407.2556 0 2018
761971.7644 4298681.1415 1 2018
761293.5439 4298708.3889 0 2018
767895.9568 4299751.5509 1 2018
769223.3864 4298215.6163 1 2018
773117.4854 4294674.5118 1 2018
752974.7484 4286298.2349 1 2018
752956.8093 4286295.0115 1 2018
757556.9045 4298294.453 1 2018
757080.3487 4298645.3463 0 2018
757680.5262 4298181.8913 0 2018
754033.0441 4298404.6495 0 2018
772890.5618 4294771.1057 1 2018
773528.3738 4295023.9035 1 2018
753351.3016 4286169.5567 0 2018
753396.516 4286140.0748 1 2018
753420.0041 4286172.4396 1 2018
763938.4569 4298522.174 0 2018
767429.1359 4300029.0728 1 2018
767987.2056 4300024.0025 1 2018
770095.4575 4299265.574 0 2018
770518.3018 4299134.6845 1 2018
753366.0358 4286166.7779 1 2018
753395.8863 4286167.8181 0 2018
753413.8395 4286163.0293 1 2018
759769.715 4298723.5378 1 2018
759418.0341 4298433.2417 1 2018
758188.7777 4298321.0148 1 2018
754571.4401 4299247.6599 1 2018
773122.8647 4296429.5991 1 2018
773090.8009 4294474.3813 0 2018
773523.675 4294662.0848 0 2018
754211.3406 4298724.4045 1 2018
754865.1942 4299866.2652 1 2018
753418.3674 4286189.9147 0 2018
753433.033 4286191.3205 0 2018
753405.1578 4286205.7718 1 2018
753041.6818 4286531.6531 0 2018
753059.2375 4286526.992 1 2018
763172.8655 4298016.9875 0 2018
766841.2018 4298112.1709 1 2018
766941.4834 4298931.3203 1 2018
753016.2964 4286543.2036 1 2018
752987.3868 4286548.2569 1 2018
758301.8305 4298065.3396 1 2018
757543.3949 4299386.562 0 2018
754305.134 4299049.3358 1 2018
753493.1125 4298589.3961 0 2018
772016.2462 4297246.2544 1 2018
773279.5452 4295156.1315 0 2018
753979.9336 4298072.7846 1 2018
763937.7937 4297995.0096 0 2018
764014.3906 4298022.2134 0 2018
766484.1904 4298492.5015 0 2018
765953.3231 4298884.846 0 2018
771938.6883 4289749.8746 0 2018
771152.5253 4289538.7173 0 2018
771947.0554 4289175.8141 1 2018
756964.7958 4298295.4175 1 2018
756316.5774 4298203.0424 1 2018
756145.6612 4298185.931 1 2018
772635.5 4297720.2576 1 2018
771972.9961 4297717.8274 0 2018
773145.2349 4295859.6016 1 2018
772744.0946 4295318.8392 1 2018
752754.6498 4297501.8677 1 2018
764592.2416 4297819.9765 1 2018
764832.7029 4298010.9493 0 2018
765309.7458 4298869.9772 1 2018
765249.324 4298298.5771 0 2018
749710.9501 4298175.9382 1 2018
757666.1874 4297936.4526 1 2018
757270.3076 4297661.2363 1 2018
757451.5974 4297728.3552 1 2018
757021.0105 4297823.4694 0 2018
757022.2202 4297441.9207 1 2018
753540.3037 4297451.9671 0 2018
771046.6057 4297715.869 1 2018
772670.1414 4295127.5312 1 2018
764196.8045 4298653.8456 1 2018
764991.4372 4298571.8204 1 2018
764113.97 4298276.7182 0 2018
764103.6392 4298269.7702 1 2018
764883.2836 4297785.9994 1 2018
765256.5798 4299118.33 1 2018
765922.4274 4299044.7335 1 2018
753188.4207 4275162.9816 0 2018
753708.2152 4275901.463 1 2018
772242.1809 4288522.385 1 2018
772544.2239 4288874.0311 0 2018
772172.2652 4289195.4548 1 2018
760071.2256 4284076.3311 1 2018
760072.3754 4284066.3214 1 2018
753486.9151 4285742.2962 1 2018
753260.6233 4285677.8268 1 2018
756514.63 4297726.9728 1 2018
756535.2022 4297855.9204 1 2018
756515.1499 4297426.8411 1 2018
756313.3463 4297613.1145 1 2018
771740.5612 4298459.1808 1 2018
759979.7533 4284011.331 0 2018
772436.8928 4298197.6686 1 2018
764981.5915 4297598.1622 0 2018
764953.8561 4299148.2839 0 2018
765627.1542 4299886.3429 0 2018
771997.166 4289611.4992 1 2018
772671.6257 4289546.9963 0 2018
760074.6648 4284060.9832 1 2018
743351.5294 4277863.7444 0 2018
770326.9542 4298486.8292 1 2018
760014.816 4284038.903 0 2018
744812.3198 4293249.8832 0 2018
744316.3315 4293976.4044 1 2018
764678.1998 4299127.7342 0 2018
762499.0344 4297779.7327 0 2018
762032.9205 4297225.8899 0 2018
760011.4307 4284005.8386 0 2018
743243.4674 4277428.3724 0 2018
759998.8974 4283968.6236 0 2018
743811.4443 4277720.0409 1 2018
753181.25291 4285610.41681 1 2018
737130.19166 4295748.34424 1 2018
753186.77722 4285603.03808 1 2018
737156.92857 4295754.3641 1 2018
762478.8621 4297634.995 0 2018
761404.1317 4299026.9545 0 2018
761404.318 4299000.8674 0 2018
765101.2152 4290169.7847 1 2018
765120.7083 4290160.4549 1 2018
762490.8208 4289055.854 1 2018
756007.6847 4299341.4859 0 2018
735475.5794 4284936.1506 0 2018
766354.7116 4299013.5757 1 2018
760058.8081 4283979.2106 1 2018
760101.5122 4284029.6919 1 2018
735527.2844 4284751.6333 0 2018
751661.60795 4286793.01764 1 2018
751899 4283728 0 2018
766140.6082 4300048.3884 0 2018
766667.3807 4299166.5631 1 2018
732315.7946 4287924.367 0 2018
760139.4686 4283967.596 1 2018
760143.7209 4283972.3841 1 2018
757624.0703 4277597.0392 0 2018
732296.9989 4287905.3982 0 2018
757582.5332 4277500.7926 0 2018
757230.8897 4277860.6996 0 2018
756797.7563 4277355.1979 0 2018
757558.7099 4280273.4035 0 2018
760135.3677 4284022.6203 1 2018
760123.6461 4283939.9732 0 2018
745901.4651 4272893.1645 0 2018
768254.1989 4300016.5639 0 2018
769182.2503 4299417.5533 1 2018
758358.809 4278628.6588 0 2018
758537.6633 4278683.0112 0 2018
760085.3212 4283947.3877 1 2018
756699.1412 4277500.9149 0 2018
744391.8347 4294097.6101 1 2018
743943.5363 4294279.5397 1 2018
746703.1267 4272888.3742 0 2018
760109.5314 4283969.6479 1 2018
757539.7345 4280190.8376 0 2018
768574.783 4294896.6651 0 2018
727549.7686 4285889.9922 0 2018
760032.9969 4283915.8792 0 2018
757572.7915 4280318.2088 0 2018
727469.0931 4289333.8984 0 2018
757510.7243 4280274.9376 0 2018
727825.8393 4285392.2202 0 2018
757512.2295 4280194.8173 0 2018
760018.2359 4283886.7779 1 2018
756445.1023 4277799.6381 1 2018
768624.4971 4294891.7097 0 2018
729164.5068 4289984.7454 1 2018
760010.4142 4283876.0524 1 2018
729616.8269 4289978.0582 1 2018
767626.4112 4290352.6158 0 2018
760086.8576 4284048.4245 1 2018
767614.4239 4290272.6623 0 2018
767661.0235 4290342.9101 0 2018
759085.5989 4283483.8983 0 2018
759115.6621 4283440.8959 0 2018
759147.2229 4283455.9745 0 2018
759064.5389 4283500.6283 0 2018
759079.4002 4283492.6577 1 2018
759091.14 4283479.2636 0 2018
759092.2106 4283475.8829 1 2018
759097.4776 4283447.2732 0 2018
759112.1709 4283443.6977 0 2018
759118.1876 4283444.2702 0 2018
759157.1196 4283466.2724 0 2018
759040.819 4283507.4214 0 2018
759052.8186 4283505.8676 0 2018
759058.4474 4283504.6472 1 2018
759079.7124 4283498.3203 0 2018
759067.1946 4283505.1525 1 2018
759092.2114 4283483.8917 1 2018
759057.9009 4283513.5485 1 2018
759079.549 4283503.3714 0 2018
759089.7545 4283493.2863 0 2018
732337.5563 4287916.7115 0 2018
732328.2069 4287889.8366 0 2018
732347.7054 4287880.7799 0 2018
758746.7534 4291897.7109 0 2018
758684.2075 4291927.4295 1 2018
758690.4865 4291925.0312 1 2018
758696.0851 4291922.2978 0 2018
758701.5347 4291920.1633 0 2018
758707.6085 4291918.7131 0 2018
758713.1565 4291916.5512 0 2018
758718.5235 4291914.9757 0 2018
758723.2775 4291912.0631 0 2018
758729.1088 4291910.1862 1 2018
758751.4032 4291901.1885 1 2018
758756.2122 4291899.3537 1 2018
758761.694 4291897.7971 1 2018
758767.1843 4291896.1458 1 2018
758687.5536 4291932.8666 0 2018
758693.5641 4291931.1427 0 2018
758698.2552 4291928.4164 0 2018
758705.3489 4291926.5197 0 2018
758716.9326 4291922.7076 0 2018
758722.4049 4291920.2346 0 2018
758738.5659 4291913.5594 1 2018
758743.4533 4291911.7843 1 2018
758749.067 4291910.0004 1 2018
758691.743 4291938.4307 1 2018
758697.743 4291936.4933 0 2018
758703.1574 4291934.6548 1 2018
728096.2156 4289218.9435 1 2018
728647.8518 4289856.1394 1 2018
732349.4492 4288003.7958 0 2018
740872.5339 4298723.0828 1 2018
743894.7953 4295591.1793 1 2018
741006.5028 4298770.5552 1 2018
741141.1058 4298887.4785 1 2018
741162.4022 4298620.2601 1 2018
732224.7044 4287984.4826 0 2018
750988.8406 4296372.2838 0 2018
750834.2061 4296027.0962 1 2018
750858.1744 4287349.4293 1 2018
750821.017 4287382.2181 1 2018
750825.344 4287377.5836 1 2018
750835.2394 4287365.2859 1 2018
750819.6208 4287376.2245 1 2018
